# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "12" "-a" "../../reference/Oryza_sativa.IRGSP-1.0.51.gtf" "-o" "Oryza_sativa_expr.txt" "A1_1_val_1.bam" "A2_1_val_1.bam" "A3_1_val_1.bam" "B1_1_val_1.bam" "B2_1_val_1.bam" "B3_1_val_1.bam" "C1_1_val_1.bam" "C2_1_val_1.bam" "C3_1_val_1.bam" "E1_1_val_1.bam" "E2_1_val_1.bam" "E3_1_val_1.bam" "F1_1_val_1.bam" "F2_1_val_1.bam" "F3_1_val_1.bam" "G1_1_val_1.bam" "G2_1_val_1.bam" "G3_1_val_1.bam" "H1_1_val_1.bam" "H2_1_val_1.bam" "H3_1_val_1.bam" "K1_1_val_1.bam" "K2_1_val_1.bam" "K3_1_val_1.bam" "M1_1_val_1.bam" "M2_1_val_1.bam" "M3_1_val_1.bam" "P1_1_val_1.bam" "P2_1_val_1.bam" "P3_1_val_1.bam" "R1_1_val_1.bam" "R2_1_val_1.bam" "R3_1_val_1.bam" "X1_1_val_1.bam" "X2_1_val_1.bam" "X3_1_val_1.bam" 
Geneid	Chr	Start	End	Strand	Length	A1_1_val_1.bam	A2_1_val_1.bam	A3_1_val_1.bam	B1_1_val_1.bam	B2_1_val_1.bam	B3_1_val_1.bam	C1_1_val_1.bam	C2_1_val_1.bam	C3_1_val_1.bam	E1_1_val_1.bam	E2_1_val_1.bam	E3_1_val_1.bam	F1_1_val_1.bam	F2_1_val_1.bam	F3_1_val_1.bam	G1_1_val_1.bam	G2_1_val_1.bam	G3_1_val_1.bam	H1_1_val_1.bam	H2_1_val_1.bam	H3_1_val_1.bam	K1_1_val_1.bam	K2_1_val_1.bam	K3_1_val_1.bam	M1_1_val_1.bam	M2_1_val_1.bam	M3_1_val_1.bam	P1_1_val_1.bam	P2_1_val_1.bam	P3_1_val_1.bam	R1_1_val_1.bam	R2_1_val_1.bam	R3_1_val_1.bam	X1_1_val_1.bam	X2_1_val_1.bam	X3_1_val_1.bam
Os01g0296700	1;1	10872358;10873373	10873297;10874262	+;+	1830	50	45	58	51	58	51	26	28	44	84	103	86	97	86	70	45	60	70	28	21	43	36	40	62	63	45	49	102	66	44	36	75	63	24	19	34
Os01g0749300	1;1;1;1	31370413;31370502;31371388;31371388	31370805;31370805;31372631;31372729	+;+;+;+	1735	557	444	455	451	412	439	626	686	638	530	519	489	499	538	581	614	591	583	533	464	529	595	426	589	578	623	1183	632	425	537	547	559	518	660	718	882
Os01g0579600	1;1;1;1;1;1;1;1;1;1;1	22427835;22427857;22428029;22428430;22429268;22429500;22429578;22430015;22430015;22430311;22430311	22427929;22430779;22428305;22428512;22429327;22429923;22429923;22430127;22430127;22430752;22430752	+;+;+;+;+;+;+;+;+;+;+	2945	723	670	556	656	650	596	730	671	742	595	479	519	576	512	656	598	688	581	645	598	525	478	282	453	933	759	1286	731	654	566	519	687	566	996	967	1086
Os01g0203400	1	5685594	5686401	+	808	62	70	38	36	40	18	22	24	23	62	72	65	32	31	19	26	42	18	12	45	34	196	85	106	64	52	98	121	83	69	61	74	56	21	72	38
Os01g0945400	1;1;1;1;1;1;1	41555174;41555596;41555820;41556202;41556497;41558752;41559096	41555504;41555718;41556110;41556405;41556724;41558992;41559225	+;+;+;+;+;+;+	1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	1	0	0	0	3	0	0	0	0
Os01g0757900	1;1;1;1;1;1;1;1;1	31836076;31836832;31837196;31837471;31837647;31838340;31839041;31839258;31839570	31836593;31836924;31837335;31837560;31837801;31838673;31839171;31839444;31839761	-;-;-;-;-;-;-;-;-	1840	211	162	148	115	99	94	129	109	110	65	76	111	60	79	90	63	93	69	106	58	87	74	66	91	49	68	133	115	85	57	58	113	93	127	130	167
Os01g0144800	1	2414271	2415072	+	802	8	4	2	3	1	3	1	8	0	0	2	6	0	5	4	0	4	2	4	0	2	13	13	12	12	2	3	6	10	4	0	8	6	0	0	6
Os01g0887550	1	38563355	38563756	-	402	8	8	2	2	6	11	2	0	0	4	2	6	6	1	0	6	6	8	8	6	0	0	0	0	0	2	2	4	4	0	4	6	0	8	0	0
Os01g0588000	1;1	22901067;22902015	22901875;22902273	-;-	1068	125	93	74	102	91	107	91	72	115	132	156	150	109	125	122	92	107	111	107	80	121	157	101	202	138	111	66	224	128	155	67	134	128	63	57	87
Os01g0917400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	40006067;40006543;40006545;40007389;40007389;40007389;40008465;40008465;40008465;40008853;40008853;40009455;40009455;40009891;40010605	40006910;40006910;40006910;40007715;40007715;40007715;40008758;40008672;40008758;40008972;40008972;40009517;40009602;40010051;40010924	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2214	7385	5895	6289	6500	6382	7214	6647	7197	6254	6210	6151	7320	7016	7538	8095	7054	6431	7090	5545	4644	5540	4303	5188	4068	4383	3869	5834	7141	6587	6041	6335	7557	6251	4622	4209	4443
Os01g0213350	1	6195350	6199436	+	4087	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Os01g0110100	1;1;1;1;1;1;1;1;1;1;1;1	537710;538193;539848;540345;540678;540893;541341;541571;541738;542132;542705;542975	538068;538493;540241;540595;540798;541133;541445;541615;541890;542410;542841;543354	+;+;+;+;+;+;+;+;+;+;+;+	2766	46	36	37	103	100	141	129	145	100	26	9	22	89	57	94	87	62	101	92	49	58	15	12	30	52	52	93	20	32	25	51	56	80	46	73	40
Os01g0116200	1;1;1	911735;913112;913462	913004;913338;914246	-;-;-	2282	0	0	0	0	0	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
Os01g0939500	1	41242467	41243777	+	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0823500	1	35167601	35169129	-	1529	472	389	362	75	64	64	70	59	68	537	498	512	112	160	155	70	112	91	110	75	55	347	252	260	88	52	120	343	377	374	100	89	94	197	145	225
Os01g0166200	1	3401204	3402049	-	846	18	6	15	6	10	15	6	12	22	13	3	21	6	4	17	21	8	15	8	12	18	3	11	9	29	7	11	12	5	6	11	21	22	6	0	11
Os01g0598600	1;1	23515008;23515624	23516765;23516765	+;+	1758	402	308	231	143	170	153	347	281	240	369	451	449	177	146	231	193	397	363	448	297	337	258	281	264	276	170	272	304	381	312	218	252	214	168	104	306
Os01g0265400	1;1;1;1;1;1;1;1;1;1;1;1;1;1	9040786;9041580;9041677;9043340;9043340;9043734;9043734;9045999;9046283;9048406;9048629;9049835;9052715;9053480	9041418;9042238;9042238;9043431;9043431;9046083;9043824;9046093;9048341;9048482;9048695;9051702;9052922;9053950	-;-;-;-;-;-;-;-;-;-;-;-;-;-	8494	883	693	660	502	498	486	530	552	428	660	669	757	534	608	576	428	551	415	360	266	342	559	522	613	507	487	845	981	808	810	556	714	628	379	415	440
Os01g0595725	1;1;1	23347762;23352164;23352935	23348079;23352835;23353061	-;-;-	1117	40	28	8	32	17	18	18	10	22	22	22	26	23	14	7	4	12	10	5	4	2	31	26	24	9	8	8	28	36	31	9	23	9	2	8	7
Os01g0823951	1	35192320	35192671	+	352	9	20	12	1	5	10	9	4	9	18	11	10	11	13	16	4	0	13	3	5	9	7	1	7	5	0	6	17	3	9	4	9	3	1	2	13
Os01g0780800	1;1;1;1	33073583;33075935;33077475;33077930	33074022;33076259;33078862;33078968	-;-;-;-	2259	752	733	707	576	634	635	855	802	751	683	626	773	572	577	692	587	673	650	593	560	628	610	652	599	611	403	787	740	726	639	650	692	619	563	605	704
Os01g0958100	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	42234585;42234600;42234974;42234974;42235126;42235126;42235358;42235358;42235535;42235535;42235698;42235698;42235977;42235977;42236574;42236574;42236718;42236718;42236883;42236883;42237097;42237097;42237324	42234887;42234887;42235036;42235036;42235194;42235194;42235440;42235440;42235603;42235603;42235818;42235818;42236014;42236014;42236632;42236632;42236791;42236791;42236985;42236985;42237456;42237279;42237393	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1342	2491	2155	1985	1765	2084	2419	2167	2147	2168	2040	2013	2209	2307	2144	2385	1523	1470	1748	1755	1519	1677	1240	1088	1015	1662	1635	2424	1906	1635	1432	1266	1638	1254	1651	1297	1283
Os01g0185300	1;1;1	4528237;4531773;4531776	4528740;4532859;4532862	+;+;+	1594	171	89	95	95	121	98	100	106	63	193	186	179	151	117	134	120	98	48	81	86	149	69	79	89	108	76	113	133	100	78	125	85	74	107	76	180
Os01g0687900	1	28379739	28380296	-	558	6	2	0	2	4	0	0	0	0	4	3	0	1	4	2	0	4	2	5	1	3	0	4	0	0	6	0	7	2	0	2	0	0	0	12	6
Os01g0798100	1;1;1;1;1;1;1	33790593;33790595;33791016;33791016;33791356;33792326;33793342	33790925;33790925;33794090;33791202;33791568;33792417;33794100	+;+;+;+;+;+;+	3418	3551	2629	2846	1614	1891	1953	1808	1961	1820	2269	2694	3346	1601	1668	1775	1722	1662	1427	1425	1392	1359	2347	2239	2250	2020	2176	3362	3571	3321	3097	1532	1884	1661	1484	1937	1923
Os01g0775200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	32768618;32768781;32768848;32769851;32769851;32769851;32770977;32770977;32770977;32771231;32771231;32771231;32771407;32771407;32771407;32771646;32771646;32771646	32768972;32768972;32768972;32770891;32770891;32770891;32771144;32771144;32771144;32771317;32771317;32771317;32771571;32771571;32771571;32773224;32773128;32773207	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3395	2129	1678	1700	1411	1348	1286	1274	1338	1313	1603	1627	1949	1336	1439	1317	1125	1280	1048	835	866	674	2293	1929	2392	2034	2405	3371	2867	2443	2168	1416	1847	1622	1581	1662	1750
Os01g0974701	1;1;1;1	43071516;43071818;43071990;43072203	43071668;43071886;43072096;43072507	+;+;+;+	634	68	56	95	44	53	68	52	42	58	45	50	59	74	41	62	34	67	38	49	44	35	48	48	34	25	54	99	124	85	80	51	58	50	53	78	41
Os01g0263600	1;1;1;1;1;1;1;1;1	8931299;8933109;8933861;8935384;8935384;8936399;8936399;8948334;8948334	8934429;8933816;8934429;8935653;8935591;8936529;8936529;8948832;8948825	+;+;+;+;+;+;+;+;+	4031	708	542	529	590	591	588	792	706	706	539	533	589	703	646	626	598	768	680	801	661	627	433	408	510	857	682	1057	605	540	445	706	898	663	939	1020	1271
Os01g0565900	1;1	21631182;21632670	21633086;21633045	+;+	1905	884	735	720	733	699	808	940	961	1053	1119	882	1017	691	723	761	913	905	806	1664	1530	1528	887	749	866	894	1162	1352	969	842	731	730	928	715	2717	2557	2290
Os01g0242450	1;1	7856518;7857022	7856909;7857344	-;-	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0544450	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	20192025;20192181;20192993;20193747;20193924;20194159;20194341;20194541;20194728;20195034;20195218;20195479;20195718;20195958;20196132;20196304;20196528;20196666	20192101;20192909;20193121;20193828;20194056;20194230;20194463;20194654;20194940;20195132;20195378;20195575;20195879;20196038;20196210;20196440;20196578;20196937	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2811	120	154	93	73	77	84	90	47	99	213	279	316	109	102	88	93	162	58	142	178	116	90	80	147	123	409	111	240	155	229	37	91	94	83	66	85
Os01g0630900	1;1;1;1;1	25219700;25219854;25220125;25220650;25221104	25219759;25220005;25220560;25221020;25221448	+;+;+;+;+	1364	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1
Os01g0635400	1;1;1;1;1;1;1;1;1;1;1;1	25466388;25466641;25466851;25467035;25467521;25468113;25468403;25469260;25469700;25472393;25473536;25473897	25466519;25466727;25466919;25467228;25467662;25468608;25468483;25469388;25469777;25472464;25473616;25474144	+;+;+;+;+;+;+;+;+;+;+;+	1728	61	39	78	67	58	66	36	58	82	56	62	72	36	32	43	45	105	54	133	141	117	63	85	69	75	139	151	82	91	112	81	65	50	145	162	177
Os01g0686400	1;1	28316497;28316782	28316527;28317263	+;+	513	306	202	196	196	207	184	155	211	196	212	216	239	143	188	250	190	160	144	166	99	130	257	191	208	226	300	382	290	214	247	179	214	185	259	239	255
Os01g0759000	1;1	31925866;31926732	31926651;31926934	+;+	989	73	53	28	9	15	21	26	11	13	37	28	19	23	2	1	10	8	6	5	11	24	17	39	26	6	16	10	59	29	31	14	11	10	2	8	13
Os01g0154200	1;1	2920425;2920645	2920529;2921321	-;-	782	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0126401	1	1445541	1449450	-	3910	69	39	44	59	32	39	42	42	29	40	49	61	65	51	78	56	60	58	56	29	48	70	38	55	57	51	74	60	30	48	28	58	50	84	31	54
Os01g0690900	1	28526306	28526710	+	405	14	12	2	5	11	8	16	44	20	4	9	14	7	10	9	32	28	22	26	18	37	13	19	19	11	15	42	6	18	20	41	30	23	32	27	25
Os01g0667000	1	27269167	27270223	-	1057	0	0	0	12	28	10	94	126	68	0	2	0	21	28	32	74	31	69	200	135	127	0	2	2	54	19	19	4	10	4	32	43	10	156	124	163
Os01g0774001	1	32721463	32721914	-	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0556650	1	21039083	21040738	-	1656	8552	6039	6987	1892	1841	1963	671	611	557	5721	5890	7717	2285	2634	2780	393	612	676	421	350	404	6204	5922	4827	1162	755	904	6101	6943	6431	1764	1849	1702	350	311	332
Os01g0265100	1;1;1;1;1;1;1	9019849;9020525;9021059;9021977;9022313;9022801;9024005	9020124;9020606;9021177;9022096;9022383;9022969;9024048	-;-;-;-;-;-;-	881	1104	961	765	714	845	976	1180	993	1151	1681	1821	1803	1302	1005	1215	1096	1033	1120	870	864	740	1363	1144	1474	1313	1428	1747	2421	1495	1450	1017	1193	932	999	988	1116
Os01g0628900	1;1;1;1;1	25119734;25120152;25120534;25120887;25121348	25120059;25120375;25120778;25121271;25121919	+;+;+;+;+	1752	0	2	1	2	6	1	1	4	3	0	0	0	0	0	0	7	0	3	1	2	0	2	0	0	1	0	3	1	0	0	0	0	0	8	1	2
Os01g0880250	1;1;1	38199826;38200195;38201145	38200021;38200841;38202367	-;-;-	2066	2	1	0	3	0	1	1	0	1	0	0	0	3	5	1	1	3	2	0	0	0	0	0	2	0	3	2	0	0	0	0	2	1	3	0	3
Os01g0620100	1;1;1;1;1;1;1;1	24703771;24704243;24705134;24706005;24706328;24706858;24707981;24708632	24704062;24704369;24705246;24706160;24706405;24706958;24708092;24708911	-;-;-;-;-;-;-;-	1259	548	545	435	388	446	487	378	465	426	381	403	473	406	279	381	271	355	311	288	262	253	391	354	418	459	552	628	699	486	473	356	454	382	346	277	330
Os01g0656300	1	26679997	26680317	-	321	42	77	54	25	40	16	45	15	19	173	69	72	69	68	59	38	30	52	27	33	27	104	92	98	88	74	103	171	129	86	40	36	70	49	39	51
Os01g0506100	1;1;1	17605172;17605172;17607206	17606920;17607116;17607509	+;+;+	2249	219	178	184	97	107	90	122	74	67	144	110	177	81	84	60	82	93	53	26	70	24	134	138	107	78	106	99	179	211	191	112	120	65	64	60	97
Os01g0586801	1	22835224	22835478	+	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0604000	1	23782638	23784025	-	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0938200	1;1;1;1;1;1;1;1;1	41193350;41194869;41196237;41196370;41196608;41196949;41197542;41198248;41198495	41193768;41194951;41196288;41196495;41196690;41197131;41197878;41198391;41198903	+;+;+;+;+;+;+;+;+	1836	931	812	684	616	609	808	615	709	730	1019	1130	1370	642	524	760	739	812	842	675	524	519	731	620	833	927	1206	1412	1609	1107	1012	606	588	604	539	576	734
Os01g0512400	1	18062252	18062861	-	610	0	0	6	2	0	6	2	2	3	12	4	2	1	2	1	2	0	2	0	0	0	15	4	11	0	6	8	2	2	11	2	8	0	0	4	0
Os01g0590900	1;1;1;1;1;1;1;1;1;1;1;1	23090754;23091005;23091513;23091631;23091864;23092246;23092481;23092668;23093245;23093384;23094045;23094689	23090903;23091095;23091539;23091784;23091912;23092360;23092572;23092815;23093309;23093481;23094150;23095161	+;+;+;+;+;+;+;+;+;+;+;+	1568	824	765	746	560	659	671	626	536	564	718	667	848	724	690	758	490	615	525	387	307	367	910	851	870	861	928	1486	1292	854	972	784	867	791	481	450	552
Os01g0536466	1	19509834	19510988	-	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0841450	1;1	36120000;36120416	36120301;36120777	-;-	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0627450	1;1;1;1;1	25040923;25041404;25041886;25042806;25043248	25041205;25041605;25042157;25043153;25043717	-;-;-;-;-	1575	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	4	0	1
Os01g0223500	1;1	6765268;6765594	6765497;6765888	-;-	525	97	64	70	42	63	52	97	81	84	66	66	81	59	57	64	61	115	58	72	58	102	129	133	103	102	85	107	160	156	109	56	81	107	117	66	99
Os01g0889601	1	38677310	38677664	-	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0123800	1;1	1335864;1336724	1336340;1337407	+;+	1161	13	10	13	9	16	5	12	5	6	11	12	13	5	12	2	6	26	18	1	5	4	25	40	19	22	10	21	28	17	10	10	8	8	13	13	1
Os01g0168850	1	3518372	3519175	+	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0926800	1;1;1;1;1;1	40644654;40646235;40647305;40647491;40647727;40647975	40644838;40646493;40647341;40647596;40647837;40648302	+;+;+;+;+;+	1026	4656	4038	4338	4239	4240	4378	4557	4598	4469	4071	3858	3812	4367	4249	4178	5396	4268	4245	3647	3260	3845	4277	4525	4475	4013	4055	6019	6224	4304	3780	4569	5507	4418	3372	3228	4094
Os01g0220200	1;1;1;1	6575127;6575537;6576202;6576875	6575426;6575701;6576262;6577148	-;-;-;-	800	2138	1752	1636	1622	1558	1695	1536	1620	1656	1192	1360	1463	1119	1267	1102	1562	1253	1299	1070	1012	936	1876	1745	1587	1544	1926	2463	2456	2030	1934	1493	1762	1365	1250	1629	1495
Os01g0623200	1;1;1	24861697;24862391;24864073	24862282;24863952;24864291	-;-;-	2367	468	279	204	522	446	486	784	1023	853	215	175	158	447	417	412	652	746	626	776	682	726	173	207	153	442	328	509	197	308	206	282	352	352	924	794	850
Os01g0229200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	7129236;7130944;7131470;7131654;7131682;7131960;7131960;7132716;7132716;7133425;7133425;7133879;7133879;7134005;7135684;7135684;7135684;7135877;7136309;7136309;7136309;7136309	7129497;7131022;7131568;7131767;7131767;7132102;7132102;7132797;7132797;7133510;7133510;7134112;7134112;7134112;7136162;7136162;7136162;7136162;7137170;7137327;7137308;7137195	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2597	2560	1881	1940	2145	2001	2504	2563	2649	2678	2135	2070	2474	2453	2447	2929	2177	2397	2278	2237	1915	2073	1779	1611	1667	2464	2480	3454	2281	2059	1917	1999	2285	2096	2366	2416	2700
Os01g0596700	1;1;1	23408623;23410323;23410577	23409774;23410469;23411171	+;+;+	1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0596100	1;1;1	23363801;23365001;23365347	23364891;23365144;23365877	+;+;+	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0962400	1;1;1;1	42419408;42420118;42420918;42421141	42419628;42420150;42421015;42421376	-;-;-;-	588	1320	1100	1136	1158	956	1070	1143	1080	969	1151	1211	1290	1261	1277	1423	1161	1146	993	882	691	767	1366	1227	1464	1255	1211	1504	1733	1407	1126	1252	1561	1138	1020	866	1174
Os01g0817700	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	34804310;34804697;34804712;34805194;34805194;34805413;34805413;34805661;34805661;34806015;34806015;34806829;34806829;34807104;34807104;34807289;34807289;34807598;34807598	34804381;34804877;34804877;34805321;34805321;34805563;34805563;34805864;34805864;34806436;34806436;34807024;34807024;34807199;34807199;34807444;34807444;34808017;34808023	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2032	3981	3136	2690	2963	2552	3128	3586	3709	3839	3377	3608	3764	2956	3040	3071	3885	4090	3477	4880	4730	4788	3863	3100	3868	3689	4968	6182	4941	4106	3866	3273	3771	3329	6884	6549	7119
Os01g0914000	1;1;1;1	39829709;39830309;39830629;39831231	39829957;39830488;39830808;39831455	-;-;-;-	834	39	53	45	22	18	34	21	23	13	68	47	109	21	29	22	21	37	16	33	37	44	32	44	62	47	121	79	125	70	67	28	42	30	31	21	34
Os01g0740400	1	30919728	30921193	+	1466	22	37	17	123	121	150	217	217	187	36	24	32	122	134	156	142	197	179	104	137	80	29	23	22	149	140	281	45	17	15	124	114	186	163	112	167
Os01g0955050	1	42072166	42073103	-	938	0	0	0	5	14	8	24	10	29	0	2	0	12	3	0	22	6	12	10	6	23	0	0	0	5	1	14	0	0	0	4	2	1	30	31	39
Os01g0112050	1	634040	634757	-	718	0	0	0	4	3	7	7	3	3	2	0	2	2	3	2	4	0	0	0	1	3	6	0	5	11	13	3	0	7	0	4	11	1	2	0	1
Os01g0923950	1;1	40452896;40453124	40453075;40453532	+;+	589	14	10	2	1	0	0	0	0	2	6	4	4	1	8	6	2	0	0	2	0	2	8	10	7	12	4	4	30	6	16	9	13	11	2	2	5
Os01g0276000	1;1;1;1;1	9658174;9658509;9658946;9660919;9661169	9658419;9658577;9659047;9661024;9661275	-;-;-;-;-	630	431	339	324	223	262	302	219	184	284	293	238	227	244	180	214	198	169	129	126	104	127	214	212	238	222	327	343	312	252	208	214	203	204	140	137	167
Os01g0162200	1	3251426	3252724	+	1299	117	67	73	31	14	32	33	30	39	69	52	50	41	19	15	77	14	44	67	57	42	61	58	49	22	19	43	58	49	64	22	53	36	47	181	110
Os01g0827200	1;1;1;1;1	35396166;35397412;35398354;35398698;35399154	35396638;35397498;35398614;35398907;35400138	-;-;-;-;-	2016	675	489	474	249	327	290	287	320	307	438	423	531	227	235	268	297	367	339	423	413	472	483	455	485	416	341	436	729	626	575	254	364	332	596	517	589
Os01g0391500	1;1;1;1;1;1;1;1;1;1;1;1;1;1	16588798;16590027;16590204;16590444;16590872;16590979;16591636;16591985;16592842;16594563;16595244;16595651;16595826;16597353	16589728;16590111;16590338;16590549;16590902;16591084;16591702;16592055;16592934;16594630;16595304;16595749;16595923;16597542	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2141	850	682	640	763	786	818	701	815	638	725	617	780	696	745	779	554	640	517	356	415	397	636	636	663	1059	1018	1429	993	885	720	612	825	716	348	435	390
Os01g0930200	1;1	40812546;40813234	40813022;40814128	+;+	1372	4233	3628	3463	5726	5060	5328	10671	9828	9731	3656	3380	3455	6127	6371	5880	10327	13174	10448	16901	13136	15724	4248	4184	4586	9757	7954	10630	5065	3982	3708	7995	10077	7538	16010	15910	21712
Os01g0254850	1	8471334	8472108	-	775	18	6	5	70	48	42	47	26	23	9	14	20	81	100	80	36	29	33	39	17	48	19	4	13	42	28	82	8	8	6	77	102	71	31	51	90
Os01g0518000	1;1;1	18374765;18375487;18376433	18375184;18375726;18376668	-;-;-	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0783851	1	33215018	33216040	-	1023	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0
Os01g0880200	1;1;1;1;1;1;1;1;1;1;1;1;1	38197022;38197730;38198391;38199825;38199825;38199965;38200197;38200197;38200197;38201139;38201139;38201139;38202043	38197187;38197901;38199726;38200025;38200025;38200025;38200831;38200831;38200831;38202518;38202535;38202612;38202371	+;+;+;+;+;+;+;+;+;+;+;+;+	3984	939	696	604	1058	1040	1167	1499	1322	1359	998	925	807	1258	1187	1371	1334	1246	1307	1176	1092	1068	663	468	599	1245	1027	1657	848	890	634	1074	1363	1042	755	1111	1138
Os01g0348000	1	13859456	13859751	+	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0785700	1;1;1;1;1	33318039;33318057;33321383;33321383;33322388	33319436;33319436;33321777;33321541;33322908	+;+;+;+;+	2314	166	117	135	70	45	59	92	44	73	56	111	80	57	45	19	44	54	51	19	40	40	130	128	107	77	122	139	155	121	102	86	95	67	50	39	58
Os01g0816850	1;1;1	34747088;34747389;34748593	34747283;34748493;34748883	-;-;-	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0863500	1;1	37365499;37365679	37365509;37366446	+;+	779	509	495	394	253	246	351	187	190	291	734	677	593	466	388	397	269	274	227	320	288	295	465	335	525	470	440	610	563	397	478	259	384	349	310	210	260
Os01g0501000	1;1;1;1;1;1	17309384;17309771;17319821;17320700;17323579;17325384	17309697;17309829;17319901;17320762;17323784;17325760	-;-;-;-;-;-	1100	562	512	465	461	443	396	426	386	381	392	329	372	304	368	335	296	307	268	235	228	195	438	266	461	352	338	436	583	501	427	375	367	349	317	297	424
Os01g0649200	1;1	26200285;26200975	26200478;26201321	+;+	541	642	489	589	511	370	524	370	455	503	453	479	501	352	348	459	357	424	306	229	279	276	631	480	634	666	651	805	615	558	500	507	572	514	730	593	575
Os01g0207600	1;1	5841736;5843327	5843229;5843671	-;-	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0337160	1	13198486	13199578	-	1093	133	115	111	98	125	88	66	61	39	147	113	101	96	89	101	52	54	60	62	36	38	52	61	56	67	46	52	92	113	74	92	54	54	37	30	25
